"","ID","status","word1","word2","response","answer_key","accuracy","rt","attempt","NAtrials","contrast","cswl_list","item","trained","Task"
"365","5b60bbb75256470001bcd9a8","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,2792.18500002753,1,NA,"hindi","8","B","1","AX_Post-test"
"366","5b60bbb75256470001bcd9a8","complete","t2_gosta.wav","gosta.wav","m","y",0,611.879999982193,1,NA,"hindi","13","B","0","AX_Post-test"
"367","5b60bbb75256470001bcd9a8","complete","gosta.wav","t2_gostta.wav","m","m",1,859.590000007302,1,NA,"hindi","23","B","0","AX_Post-test"
"368","5b60bbb75256470001bcd9a8","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,621.589999995194,1,NA,"hindi","7","B","1","AX_Post-test"
"369","5b60bbb75256470001bcd9a8","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,591.539999993984,1,NA,"hindi","11","B","1","AX_Post-test"
"370","5b60bbb75256470001bcd9a8","complete","t2_gosta.wav","gosta.wav","m","y",0,564.354999980424,1,NA,"hindi","15","B","0","AX_Post-test"
"371","5b60bbb75256470001bcd9a8","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,547.710000013467,1,NA,"hindi","12","B","1","AX_Post-test"
"372","5b60bbb75256470001bcd9a8","complete","t2_gostta.wav","gostta.wav","m","y",0,1102.45500004385,1,NA,"hindi","21","B","0","AX_Post-test"
"373","5b60bbb75256470001bcd9a8","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,1488.82500000764,1,NA,"hindi","10","B","1","AX_Post-test"
"374","5b60bbb75256470001bcd9a8","complete","gosta.wav","t2_gostta.wav","m","m",1,1283.56499999063,1,NA,"hindi","22","B","0","AX_Post-test"
"375","5b60bbb75256470001bcd9a8","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,986.420000030193,1,NA,"hindi","6","B","1","AX_Post-test"
"376","5b60bbb75256470001bcd9a8","complete","gosta.wav","t2_gostta.wav","y","m",0,2422.61000000872,1,NA,"hindi","24","B","0","AX_Post-test"
"377","5b60bbb75256470001bcd9a8","complete","tapsa.wav","t2_tapsa.wav","m","y",0,527.750000008382,1,NA,"hindi","2","B","1","AX_Post-test"
"378","5b60bbb75256470001bcd9a8","complete","t2_gostta.wav","gosta.wav","m","m",1,644.815000006929,1,NA,"hindi","16","B","0","AX_Post-test"
"379","5b60bbb75256470001bcd9a8","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,889.325000054669,1,NA,"hindi","9","B","1","AX_Post-test"
"380","5b60bbb75256470001bcd9a8","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,968.600000021979,1,NA,"hindi","5","B","1","AX_Post-test"
"381","5b60bbb75256470001bcd9a8","complete","t2_gostta.wav","gostta.wav","m","y",0,1015.09499998065,1,NA,"hindi","20","B","0","AX_Post-test"
"382","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1213.56999999989,1,NA,"hindi","1","B","1","AX_Post-test"
"383","565248ccfea9c60012c5cc62","complete","t2_gosta.wav","gosta.wav","m","y",0,2306.04499999936,1,NA,"hindi","14","B","0","AX_Post-test"
"384","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1748.65500000124,1,NA,"hindi","3","B","1","AX_Post-test"
"385","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_ttapsa.wav","y","m",0,2862.92499999945,1,NA,"hindi","4","B","1","AX_Post-test"
"386","565248ccfea9c60012c5cc62","complete","t2_gostta.wav","gosta.wav","m","m",1,1620.10999999984,1,NA,"hindi","18","B","0","AX_Post-test"
"387","565248ccfea9c60012c5cc62","complete","gosta.wav","t2_gostta.wav","m","m",1,2084.27999999913,1,NA,"hindi","24","B","0","AX_Post-test"
"388","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1428.63000000034,1,NA,"hindi","2","B","1","AX_Post-test"
"389","565248ccfea9c60012c5cc62","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1541.92499999954,1,NA,"hindi","9","B","1","AX_Post-test"
"390","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_ttapsa.wav","y","m",0,2051.13999999958,1,NA,"hindi","5","B","1","AX_Post-test"
"391","565248ccfea9c60012c5cc62","complete","t2_gostta.wav","gostta.wav","y","y",1,1865.03500000072,1,NA,"hindi","20","B","0","AX_Post-test"
"392","565248ccfea9c60012c5cc62","complete","t2_gostta.wav","gostta.wav","y","y",1,2159.04999999837,1,NA,"hindi","19","B","0","AX_Post-test"
"393","565248ccfea9c60012c5cc62","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1537.46000000136,1,NA,"hindi","8","B","1","AX_Post-test"
"394","565248ccfea9c60012c5cc62","complete","gosta.wav","t2_gostta.wav","m","m",1,2060.82000000059,1,NA,"hindi","23","B","0","AX_Post-test"
"395","565248ccfea9c60012c5cc62","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1498.64500000147,1,NA,"hindi","7","B","1","AX_Post-test"
"396","565248ccfea9c60012c5cc62","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,2776.72499999969,1,NA,"hindi","11","B","1","AX_Post-test"
"397","565248ccfea9c60012c5cc62","complete","t2_gosta.wav","gosta.wav","y","y",1,1763.81000000035,1,NA,"hindi","15","B","0","AX_Post-test"
"398","565248ccfea9c60012c5cc62","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,1723.07999999975,1,NA,"hindi","12","B","1","AX_Post-test"
"399","565248ccfea9c60012c5cc62","complete","t2_gostta.wav","gostta.wav","y","y",1,1738.58999999904,1,NA,"hindi","21","B","0","AX_Post-test"
"400","565248ccfea9c60012c5cc62","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,2460.15000000081,1,NA,"hindi","10","B","1","AX_Post-test"
"401","565248ccfea9c60012c5cc62","complete","gosta.wav","t2_gostta.wav","y","m",0,2892.38000000114,1,NA,"hindi","22","B","0","AX_Post-test"
"402","565248ccfea9c60012c5cc62","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1669.52500000116,1,NA,"hindi","6","B","1","AX_Post-test"
"403","5b291e8b8ccfef0001bdd651","complete","gosta.wav","t2_gostta.wav","y","m",0,1979.46999996202,1,NA,"hindi","24","B","0","AX_Post-test"
"404","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1692.49500002479,1,NA,"hindi","2","B","1","AX_Post-test"
"405","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gosta.wav","m","m",1,1917.26000001654,1,NA,"hindi","16","B","0","AX_Post-test"
"406","5b291e8b8ccfef0001bdd651","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1673.07000001892,1,NA,"hindi","9","B","1","AX_Post-test"
"407","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1695.78999996884,1,NA,"hindi","5","B","1","AX_Post-test"
"408","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gostta.wav","m","y",0,1630.22499997169,1,NA,"hindi","20","B","0","AX_Post-test"
"409","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gostta.wav","m","y",0,1525.98999999464,1,NA,"hindi","19","B","0","AX_Post-test"
"410","5b291e8b8ccfef0001bdd651","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1397.52500003669,1,NA,"hindi","8","B","1","AX_Post-test"
"411","5b291e8b8ccfef0001bdd651","complete","t2_gosta.wav","gosta.wav","m","y",0,1887.95000000391,1,NA,"hindi","13","B","0","AX_Post-test"
"412","5b291e8b8ccfef0001bdd651","complete","gosta.wav","t2_gostta.wav","m","m",1,2052.49500001082,1,NA,"hindi","23","B","0","AX_Post-test"
"413","5b291e8b8ccfef0001bdd651","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1569.49999998324,1,NA,"hindi","7","B","1","AX_Post-test"
"414","5b291e8b8ccfef0001bdd651","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,1398.51999998791,1,NA,"hindi","11","B","1","AX_Post-test"
"415","5b291e8b8ccfef0001bdd651","complete","t2_gosta.wav","gosta.wav","m","y",0,1541.72500001732,1,NA,"hindi","15","B","0","AX_Post-test"
"416","5b291e8b8ccfef0001bdd651","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,1438.46500001382,1,NA,"hindi","12","B","1","AX_Post-test"
"417","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gostta.wav","y","y",1,2513.7199999881,1,NA,"hindi","21","B","0","AX_Post-test"
"418","5b291e8b8ccfef0001bdd651","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,1626.63999997312,1,NA,"hindi","10","B","1","AX_Post-test"
"419","5b291e8b8ccfef0001bdd651","complete","gosta.wav","t2_gostta.wav","y","m",0,1982.51999996137,1,NA,"hindi","22","B","0","AX_Post-test"
"420","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,2079.02000000468,1,NA,"hindi","6","B","1","AX_Post-test"
"421","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1515.03499998944,1,NA,"hindi","1","B","1","AX_Post-test"
"422","5b291e8b8ccfef0001bdd651","complete","t2_gosta.wav","gosta.wav","m","y",0,1948.22000002023,1,NA,"hindi","14","B","0","AX_Post-test"
"423","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_tapsa.wav","y","y",1,2425.30000000261,1,NA,"hindi","3","B","1","AX_Post-test"
"424","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gosta.wav","y","m",0,2628.54499998502,1,NA,"hindi","17","B","0","AX_Post-test"
"425","5b291e8b8ccfef0001bdd651","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1641.92500000354,1,NA,"hindi","4","B","1","AX_Post-test"
"426","5b291e8b8ccfef0001bdd651","complete","t2_gostta.wav","gosta.wav","m","m",1,2437.35500000184,1,NA,"hindi","18","B","0","AX_Post-test"
"427","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1021.62500005215,1,NA,"hindi","1","B","1","AX_Post-test"
"428","5b9d3b7e1b99540001d790c0","complete","t2_gosta.wav","gosta.wav","m","y",0,1552.72000003606,1,NA,"hindi","14","B","0","AX_Post-test"
"429","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1124.5699999854,1,NA,"hindi","3","B","1","AX_Post-test"
"430","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gosta.wav","m","m",1,1116.70000001322,1,NA,"hindi","17","B","0","AX_Post-test"
"431","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,825.589999905787,1,NA,"hindi","4","B","1","AX_Post-test"
"432","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gosta.wav","m","m",1,1175.17499998212,1,NA,"hindi","18","B","0","AX_Post-test"
"433","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gostta.wav","y","y",1,2481.21999995783,1,NA,"hindi","19","B","0","AX_Post-test"
"434","5b9d3b7e1b99540001d790c0","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1007.42000003811,1,NA,"hindi","8","B","1","AX_Post-test"
"435","5b9d3b7e1b99540001d790c0","complete","t2_gosta.wav","gosta.wav","m","y",0,1257.54000002053,1,NA,"hindi","13","B","0","AX_Post-test"
"436","5b9d3b7e1b99540001d790c0","complete","gosta.wav","t2_gostta.wav","m","m",1,1052.02500009909,1,NA,"hindi","23","B","0","AX_Post-test"
"437","5b9d3b7e1b99540001d790c0","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,2748.68499999866,1,NA,"hindi","7","B","1","AX_Post-test"
"438","5b9d3b7e1b99540001d790c0","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,812.090000021271,1,NA,"hindi","11","B","1","AX_Post-test"
"439","5b9d3b7e1b99540001d790c0","complete","t2_gosta.wav","gosta.wav","m","y",0,1080.21499996539,1,NA,"hindi","15","B","0","AX_Post-test"
"440","5b9d3b7e1b99540001d790c0","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,782.314999960363,1,NA,"hindi","12","B","1","AX_Post-test"
"441","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gostta.wav","y","y",1,1401.30000002682,1,NA,"hindi","21","B","0","AX_Post-test"
"442","5b9d3b7e1b99540001d790c0","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,1323.35500000045,1,NA,"hindi","10","B","1","AX_Post-test"
"443","5b9d3b7e1b99540001d790c0","complete","gosta.wav","t2_gostta.wav","m","m",1,2506.5450000111,1,NA,"hindi","22","B","0","AX_Post-test"
"444","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1743.62500000279,1,NA,"hindi","6","B","1","AX_Post-test"
"445","5b9d3b7e1b99540001d790c0","complete","gosta.wav","t2_gostta.wav","m","m",1,1428.61499998253,1,NA,"hindi","24","B","0","AX_Post-test"
"446","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_tapsa.wav","m","y",0,921.914999955334,1,NA,"hindi","2","B","1","AX_Post-test"
"447","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gosta.wav","m","m",1,1358.34000003524,1,NA,"hindi","16","B","0","AX_Post-test"
"448","5b9d3b7e1b99540001d790c0","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1065.8350000158,1,NA,"hindi","9","B","1","AX_Post-test"
"449","5b9d3b7e1b99540001d790c0","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1589.51499999966,1,NA,"hindi","5","B","1","AX_Post-test"
"450","5b9d3b7e1b99540001d790c0","complete","t2_gostta.wav","gostta.wav","y","y",1,1603.32500003278,1,NA,"hindi","20","B","0","AX_Post-test"
"451","5bcf32414f47870001b43945","complete","tapsa.wav","t2_tapsa.wav","y","y",1,664.41000001214,1,NA,"hindi","1","A","1","AX_Post-test"
"452","5bcf32414f47870001b43945","complete","t2_gosta.wav","gosta.wav","m","y",0,1428.47499999334,1,NA,"hindi","14","A","0","AX_Post-test"
"453","5bcf32414f47870001b43945","complete","tapsa.wav","t2_tapsa.wav","m","y",0,1071.28499999817,1,NA,"hindi","3","A","1","AX_Post-test"
"454","5bcf32414f47870001b43945","complete","t2_gostta.wav","gosta.wav","m","m",1,952.564999999595,1,NA,"hindi","17","A","0","AX_Post-test"
"455","5bcf32414f47870001b43945","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,987.119999990682,1,NA,"hindi","4","A","1","AX_Post-test"
"456","5bcf32414f47870001b43945","complete","t2_gostta.wav","gosta.wav","y","m",0,1046.24999999942,1,NA,"hindi","18","A","0","AX_Post-test"
"457","5bcf32414f47870001b43945","complete","t2_gostta.wav","gostta.wav","m","y",0,1846.1849999876,1,NA,"hindi","19","A","0","AX_Post-test"
"458","5bcf32414f47870001b43945","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1514.42500000121,1,NA,"hindi","8","A","1","AX_Post-test"
"459","5bcf32414f47870001b43945","complete","t2_gosta.wav","gosta.wav","m","y",0,321.38500000292,1,NA,"hindi","13","A","0","AX_Post-test"
"460","5bcf32414f47870001b43945","complete","gosta.wav","t2_gostta.wav","m","m",1,485.424999991665,1,NA,"hindi","23","A","0","AX_Post-test"
"461","5bcf32414f47870001b43945","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,996.174999992945,1,NA,"hindi","7","A","1","AX_Post-test"
"462","5bcf32414f47870001b43945","complete","t2_ttapsa.wav","tapsa.wav","m","m",1,1463.7650000077,1,NA,"hindi","11","A","1","AX_Post-test"
"463","5bcf32414f47870001b43945","complete","gosta.wav","t2_gostta.wav","m","m",1,976.509999993141,1,NA,"hindi","24","A","0","AX_Post-test"
"464","5bcf32414f47870001b43945","complete","tapsa.wav","t2_tapsa.wav","y","y",1,732.275000002119,1,NA,"hindi","2","A","1","AX_Post-test"
"465","5bcf32414f47870001b43945","complete","t2_gostta.wav","gosta.wav","m","m",1,1154.2599999957,1,NA,"hindi","16","A","0","AX_Post-test"
"466","5bcf32414f47870001b43945","complete","ttapsa.wav","t2_ttapsa.wav","m","y",0,1109.84000000462,1,NA,"hindi","9","A","1","AX_Post-test"
"467","5bcf32414f47870001b43945","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,856.064999999944,1,NA,"hindi","5","A","1","AX_Post-test"
"468","5bcf32414f47870001b43945","complete","t2_gostta.wav","gostta.wav","y","y",1,1338.39500001341,1,NA,"hindi","20","A","0","AX_Post-test"
"469","5bcf32414f47870001b43945","complete","t2_gosta.wav","gosta.wav","m","y",0,1186.12000001303,1,NA,"hindi","15","A","0","AX_Post-test"
"470","5bcf32414f47870001b43945","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,822.190000006231,1,NA,"hindi","12","A","1","AX_Post-test"
"471","5bcf32414f47870001b43945","complete","t2_gostta.wav","gostta.wav","y","y",1,1275.62499999476,1,NA,"hindi","21","A","0","AX_Post-test"
"472","5bcf32414f47870001b43945","complete","t2_ttapsa.wav","tapsa.wav","y","m",0,1004.17000000016,1,NA,"hindi","10","A","1","AX_Post-test"
"473","5bcf32414f47870001b43945","complete","gosta.wav","t2_gostta.wav","m","m",1,1159.17499999341,1,NA,"hindi","22","A","0","AX_Post-test"
"474","5bcf32414f47870001b43945","complete","tapsa.wav","t2_ttapsa.wav","m","m",1,1483.54999998992,1,NA,"hindi","6","A","1","AX_Post-test"
